model,class,seed,accuracy,n_trials,test_type
clip-res,ornament,0,0.968,500,text_vision_controlled_noBlackWhite
clip-res,ornament,1,0.97,500,text_vision_controlled_noBlackWhite
clip-res,ornament,2,0.974,500,text_vision_controlled_noBlackWhite
clip-res,camera,0,0.85,500,text_vision_controlled_noBlackWhite
clip-res,camera,1,0.85,500,text_vision_controlled_noBlackWhite
clip-res,camera,2,0.85,500,text_vision_controlled_noBlackWhite
clip-res,saddle,0,0.824,500,text_vision_controlled_noBlackWhite
clip-res,saddle,1,0.85,500,text_vision_controlled_noBlackWhite
clip-res,saddle,2,0.838,500,text_vision_controlled_noBlackWhite
clip-res,doll,0,0.994,500,text_vision_controlled_noBlackWhite
clip-res,doll,1,0.996,500,text_vision_controlled_noBlackWhite
clip-res,doll,2,0.998,500,text_vision_controlled_noBlackWhite
